0.112516272083,0.0966494270875
0.106931056524,0.0905330955364
0.107088874308,0.0869577503945
0.108441760151,0.0853784218469
0.102666562345,0.0828098630378
0.0931066068649,0.0781438813598
0.0862195403558,0.073607785192
0.0866718169754,0.0716659844416
0.0887307938159,0.0713501697149
0.0879516731961,0.0718835713222
0.0885481894261,0.074610592141
0.0965382295197,0.0797108371891
0.107150533642,0.0848365666684
0.113814897009,0.0872701144436
0.113250427279,0.0886737755813
0.112886966543,0.0921730470649
0.118067943064,0.0981814085873
0.0634303741581,0.0757569410385
0.0649729619891,0.0691687008157
0.0664154905063,0.0619954216813
0.0685098559834,0.0560473055645
0.0704879349606,0.050720304179
0.0726429145037,0.0499952839052
0.0722418947111,0.0549833852792
0.0717292304623,0.0610921077411
0.0713816417095,0.0687054225814
0.0700553731897,0.0761075895411
0.0621672499764,0.0447546505805
0.0650848569336,0.0450294720133
0.0726856657946,0.0491824459587
0.0828916552599,0.0557005786862
0.0524570448913,0.0496627915275
0.0575094803185,0.0501830904089
0.0604964569741,0.050652857225
0.0579067043158,0.049592654737
0.0533211203675,0.0490343160913
0.0485486252069,0.0619168011914
0.0487033558758,0.0576308899473
0.0469052199165,0.051654192586
0.0412176324241,0.0461083273343
0.0425714419973,0.0506936741285
0.0448132755197,0.0559942438001
0.0441859012174,0.0455362522792
0.0509251139579,0.0510215936658
0.0538077250474,0.0569728270175
0.0543541563728,0.0612991695378
0.0502871615944,0.0554205433039
0.0468101360149,0.050198047634
0.0565486921015,0.0641600106223
0.0512134179212,0.0572722850894
0.0548204403799,0.0545298937778
0.0562494620852,0.0546160201278
0.0556065655952,0.0542806062847
0.0529801595698,0.0568390905343
0.0592921393119,0.0637878874753
0.0616377521119,0.0589464007714
0.06479137104,0.0612782924056
0.0648496833714,0.0615071879615
0.0640379519101,0.0613747050009
0.0599906728879,0.0592181620108
0.0561131831257,0.0606149250546
0.0560425487024,0.056085203945
0.0572358955235,0.0554251594804
0.0568509695242,0.055765821017
0.0585893823961,0.0602861158378
0.059328626624,0.0563893824624
0.0594441666238,0.0563232987951
0.0584465247132,0.0562904593331
